student_id_number,ACT_score,hs_gpa_entry,hardship_score
1772,29,3.88,0
1773,23,3.735,0
1774,28,3.61,0
1775,25,3.75,2
1776,23,3.47,0
1777,27,3.497,0
1778,24,3.917,0
1779,32,4.193,0
1780,23,3.958,1
1781,,,0
1782,23,3.435,0
1783,24,3.762,0
1784,22,4.26,0
1785,20,2.913,0
1786,30,3.9,0
1787,23,3.541,0
1788,26,2.965,0
1789,24,3.25,1
1790,22,3.84,1
1791,26,3.423,2
1792,26,3.999,0
1793,23,3.463,0
1794,25,3.428,3
1795,22,2.962,0
1796,26,2.93,0
1797,29,4.1,2
1798,21,3.064,1
1799,30,3.78,0
1800,17,2.997,0
1801,18,3.937,3
1802,19,3.4,0
1803,22,3.21,2
1804,22,3.38,0
1805,25,3.441,0
1806,19,2.775,0
1807,16,3.32,3
1808,20,3.444,0
1809,24,3.249,0
1810,22,2.84,3
1811,29,3.788,0
1812,25,3.925,0
1813,28,3.6,0
1814,28,3.6,0
1815,29,4.124,0
1816,24,3.689,2
1817,25,3.514,0
1818,26,3.645,1
1819,28,3.007,0
1820,28,3.007,0
1821,21,3.255,0
1822,21,3.256,0
1823,20,3.357,0
1824,32,4,1
1825,21,4,0
1826,24,3.379,0
1827,,,0
1828,,,0
1829,,,0
1830,,,0
1831,,,0
1832,,,0
1833,,,0
1834,,,0
1835,,,0
1836,,,0
1837,,,0
1838,,,0
1839,,,0
1840,,,0
1841,,,0
1842,,,0
1843,,,0
1844,,,0
1845,,,0
1846,,,0
1847,,,0
1848,,,0
1849,,,0
1850,,,0
1851,,,0
1852,,,0
1853,,,0
1854,,,0
1855,,,0
1856,,,0
1857,,,0
1858,,,0
1859,,,0
1860,33,3.866,1
1861,,,0
1862,,,0
1863,,,0
1864,,,0
1865,,,0
1866,,,0
1867,,,0
1868,,,0
1869,,,0
1870,,,0
1871,,,0
1872,,,0
1873,21,3.82,1
1874,,,0
1875,,,0
1876,,,0
1877,,,0
1878,,,0
1879,22,3.881,3
1880,,,0
1881,,,0
1882,,,0
1883,,,0
1884,,,0
1885,,2.13,3
1886,,,0
1887,,,0
1888,,,0
1889,,,0
1890,,,0
1891,,,0
1892,,,0
1893,,,0
1894,,,0
1895,,,0
1896,,,0
1897,,,0
1898,,,0
1899,,,0
1900,,,0
1901,,,0
1902,,,0
1903,,,0
1904,,,0
1905,,,0
1906,,,0
1907,,,0
1908,,,0
1909,,,0
1910,,,0
1911,,,0
1912,,,0
1913,,,0
1914,,,0
1915,,,0
1916,,,0
1917,,,0
1918,,,0
1919,,,0
1920,,,0
1921,,,0
1922,,,0
1923,,,0
1924,,,0
1925,23,2.976,0
1926,,,0
1927,,,0
1928,,,0
1929,,,0
1930,,2.95,3
1931,,,0
1932,,,0
1933,,,0
1934,,,0
1935,,,0
1936,,,0
1937,,,0
1938,,,0
1939,,,0
1940,,,0
1941,23,3.699,1
1942,,,0
1943,22,3.633,0
1944,25,3.23,0
1945,,,0
1946,,,0
1947,,,0
1948,,,0
1949,,,0
1950,,,0
1951,,,0
1952,,,0
1953,26,2.974,0
1954,,,0
1955,,,0
1956,,,0
1957,,,0
1958,,,0
1959,,,0
1960,,,0
1961,,,0
1962,,,0
1963,,,0
1964,,,0
1965,,,0
1966,,,0
1967,,,0
1968,,,0
1969,,,0
1970,,,0
1971,,,0
1972,,,0
1973,,,0
1974,,,0
1975,,,0
1976,,,0
1977,,,0
1978,,,0
1979,,,0
1980,,,0
1981,,,0
1982,,,0
1983,22,3.753,0
1984,,,0
1985,,,0
1986,,,0
1987,,,0
1988,,,0
1989,,,0
1990,,,0
1991,,,0
1992,,,0
1993,,,0
1994,21,3.339,0
1995,,,0
1996,,,0
1997,,,0
1998,,,0
1999,,,0
2000,,,0
2001,,,0
2002,,,0
2003,,,0
2004,,,0
2005,,,0
2006,,,0
2007,,,0
2008,,,0
2009,,,0
2010,,,0
2011,,,0
2012,,,0
2013,25,2.731,2
2014,15,2.43,2
2015,,,0
2016,,,0
2017,,,0
2018,,,0
2019,,,0
2020,,,0
2021,,,0
2022,,,0
2023,,,0
2024,,,0
2025,,,0
2026,,,0
2027,,,0
2028,,,0
2029,,,0
2030,,,0
2031,,,0
2032,,,0
2033,,,0
2034,,,0
2035,,,0
2036,,,0
2037,,,0
2038,,,0
2039,,,0
2040,,,0
2041,,,0
2042,23,2.85,0
2043,,,0
2044,,,0
2045,,,0
2046,,,0
2047,,,0
2048,,,0
2049,,,0
2050,,,0
2051,,,0
2052,,,0
2053,,,0
2054,,,0
2055,,,0
2056,,,0
2057,,,0
2058,,,0
2059,,,0
2060,,,0
2061,,,0
2062,,,0
2063,,,0
2064,,,0
2065,,,0
2066,,,0
2067,,,0
2068,,,0
2069,,,0
2070,,,0
2071,,,0
2072,,,0
2073,,,0
2074,,,0
2075,,,0
2076,,,0
2077,18,3.981,0
2078,,,0
2079,,,0
2080,,,0
2081,,,0
2082,26,4.028,1
2083,,,0
2084,,,0
2085,,,0
2086,,,0
2087,,,0
2088,27,3.382,0
2089,,,0
2090,,,0
2091,,,0
2092,27,3.383,0
2093,,,0
2094,24,4.096,2
2095,,,0
2096,,,0
2097,,,0
2098,,,0
2099,,,0
2100,,,3
2101,28,3.669,2
2102,23,4.004,1
2103,,,0
2104,,,0
2105,,,0
2106,,,0
2107,,,3
2108,18,2,0
2109,,,0
2110,,,2
2111,,,0
2112,,,0
2113,,,0
2114,,,0
2115,,,0
2116,,,0
2117,,,0
2118,,,0
2119,,,0
2120,,,0
2121,,,0
2122,25,4.286,2
2123,21,3.24,0
2124,21,3.24,0
2125,26,3.814,0
2126,23,3.669,1
2127,,3.12,2
2128,,,0
2129,,,0
2130,,,0
2131,22,3.121,0
2132,,,0
2133,,,0
2134,23,3.814,0
2135,,,0
2136,,,0
2137,,,0
2138,,,0
2139,,,0
2140,,,0
2141,,,0
2142,,,0
2143,,,0
2144,21,2.956,0
2145,,,0
2146,,,0
2147,,,0
2148,,,0
2149,,,0
2150,,,0
2151,,,0
2152,,,0
2153,31,3.73,0
2154,,3.753,2
2155,,3.495,1
2156,27,3.535,0
2157,26,3.629,1
2158,19,3.75,1
2159,,,2
2160,24,3.9,3
2161,,,0
2162,29,3.684,3
2163,,,0
2164,22,3.537,0
2165,22,3.36,0
2166,,,0
2167,24,3.358,1
2168,,,0
2169,21,3.252,0
2170,21,2.973,3
2171,21,3.776,0
2172,24,3.671,0
2173,24,3.671,0
2174,32,3.512,0
2175,23,3.242,0
2176,30,3.837,0
2177,22,3.07,1
2178,21,3.2,0
2179,23,3.25,2
2180,23,3.25,2
2181,25,3.256,0
2182,23,3.438,3
2183,18,2.785,0
2184,23,3.611,3
2185,27,3.362,2
2186,24,2.97,2
2187,25,3.28,2
2188,25,3.44,0
2189,23,3.6,0
2190,25,3.882,2
2191,29,3.853,3
2192,27,4.016,0
2193,19,3.95,0
2194,22,3.55,2
2195,19,3.133,2
2196,22,2.947,0
2197,24,3.442,0
2198,24,3.442,0
2199,23,2.887,0
2200,,,0
2201,13,2.686,3
2202,25,3.063,2
2203,18,3.163,0
2204,25,3.637,0
2205,24,3.519,0
2206,19,2.401,0
2207,20,3.018,1
2208,20,3.418,0
2209,25,3.297,0
2210,23,2.884,3
2211,27,3.988,1
2212,26,3.97,0
2213,19,3.901,3
2214,28,3.477,0
2215,19,2.89,0
2216,25,3.5,0
2217,21,2.7,2
2218,23,2.272,0
2219,24,3.3,0
2220,27,3.8,0
2221,29,3.6,0
2222,28,4.226,0
2223,28,4.226,0
2224,27,4.048,0
2225,24,3.759,0
2226,21,3.15,0
2227,26,3.76,0
2228,26,3.42,0
2229,23,3.439,0
2230,,,0
2231,,,0
2232,,,0
2233,,,0
2234,,,0
2235,,,0
2236,,,0
2237,,,0
2238,25,3.561,0
2239,21,3.83,0
2240,27,4.26,0
2241,24,3.477,0
2242,,,0
2243,,,0
2244,,,0
2245,,,0
2246,,,0
2247,,,0
2248,,,0
2249,,,0
2250,,,0
2251,,,0
2252,22,2.93,0
2253,17,3.224,0
2254,,,0
2255,,,0
2256,,,0
2257,,,0
2258,,,0
2259,,,0
2260,,,0
2261,32,4.145,0
2262,22,3.143,0
2263,,,0
2264,28,3.667,0
2265,,,0
2266,23,3.409,0
2267,,,0
2268,,,0
2269,,,0
2270,,,0
2271,,,0
2272,,,0
2273,,,0
2274,25,3.732,0
2275,,,0
2276,29,3.848,0
2277,17,3.587,0
2278,,,0
2279,23,3.5,0
2280,,2.04,3
2281,,,0
2282,,,0
2283,,,0
2284,,,0
2285,,,0
2286,,,0
2287,,,0
2288,,,0
2289,,,0
2290,,,0
2291,,,0
2292,,,0
2293,28,4,1
2294,,,0
2295,,,0
2296,,,0
2297,29,3.628,0
2298,,,0
2299,,,0
2300,,,0
2301,,,0
2302,21,2.862,0
2303,,,0
2304,23,3.089,0
2305,23,3.089,0
2306,,,0
2307,,,0
2308,,,0
2309,,,0
2310,,,0
2311,,,0
2312,,,0
2313,,,0
2314,34,3.82,0
2315,24,3.62,0
2316,,,0
2317,,,0
2318,,,0
2319,,,0
2320,,,0
2321,,,0
2322,,,0
2323,,,0
2324,,,0
2325,,,0
2326,,,0
2327,,,0
2328,,,0
2329,24,3.015,0
2330,,,0
2331,,,0
2332,,,0
2333,,,0
2334,,,0
2335,,,0
2336,,,0
2337,,,0
2338,,,0
2339,,,0
2340,,,0
2341,,,0
2342,,,0
2343,,,0
2344,,,0
2345,,,0
2346,,,0
2347,,,0
2348,,,0
2349,,,0
2350,,,0
2351,,,0
2352,,,0
2353,,,0
2354,,,0
2355,,,0
2356,,,0
2357,,,0
2358,,,0
2359,,,0
2360,,,0
2361,,,0
2362,,,0
2363,,,0
2364,,,0
2365,21,2.662,0
2366,,,0
2367,,,0
2368,,,0
2369,,,0
2370,,,0
2371,,,0
2372,,,0
2373,,,0
2374,,,0
2375,,,0
2376,,,0
2377,,,0
2378,,,0
2379,,,0
2380,,,0
2381,,,0
2382,,,0
2383,,,0
2384,,,0
2385,,,0
2386,,,0
2387,,,0
2388,,,0
2389,,,0
2390,,,0
2391,,,0
2392,,,0
2393,,,0
2394,,,0
2395,16,2.402,2
2396,,,0
2397,,,0
2398,,,0
2399,,,0
2400,,,0
2401,,,0
2402,,,0
2403,,,0
2404,,,0
2405,,,0
2406,,,0
2407,,,0
2408,,,0
2409,,,0
2410,,,0
2411,,,0
2412,,,0
2413,,,0
2414,,,0
2415,,,0
2416,,,0
2417,,,0
2418,,,0
2419,,,0
2420,,,0
2421,,,0
2422,,,0
2423,,,0
2424,,,0
2425,,,0
2426,,,0
2427,18,2.256,0
2428,,,0
2429,,,0
2430,,,0
2431,,,0
2432,,,0
2433,,,0
2434,,,0
2435,,,0
2436,,,0
2437,,,0
2438,,,0
2439,,,0
2440,21,2.452,0
2441,,,0
2442,,,0
2443,,,0
2444,,,0
2445,,,0
2446,,,0
2447,,,0
2448,,,0
2449,,,0
2450,,,0
2451,,,0
2452,,,0
2453,,,0
2454,,,0
2455,19,3.2,1
2456,,,0
2457,,,0
2458,,,0
2459,,,0
2460,,,0
2461,20,2.724,0
2462,,,0
2463,,,0
2464,,,0
2465,23,3.531,0
2466,24,3.072,0
2467,32,2.963,0
2468,24,3.368,3
2469,20,3.15,0
2470,33,3.664,0
2471,27,3.195,1
2472,24,3.68,1
2473,,,0
2474,20,3.34,2
2475,,,0
2476,26,3.51,1
2477,26,3.583,0
2478,22,2.262,0
2479,,,0
2480,,,0
2481,,,0
2482,21,3.54,0
2483,24,3.265,1
2484,28,3.71,3
2485,21,3.241,0
2486,25,3.562,0
2487,23,2.813,0
2488,26,3.246,0
2489,27,3.573,1
2490,31,3.628,0
2491,22,2.83,0
2492,23,3.238,1
2493,19,3.483,0
2494,,,0
2495,23,3.661,0
2496,26,3.008,0
2497,28,3.83,0
2498,22,3.289,0
2499,23,2.915,0
2500,,3.36,0
2501,32,3.607,0
2502,30,3.814,0
2503,24,4.047,3
2504,,,0
2505,27,3.632,0
2506,21,3.481,3
2507,20,3.8,0
2508,,3.48,0
2509,,1.75,0
2510,25,3.774,0
2511,22,3.231,0
2512,26,3.038,1
2513,,,0
2514,23,3.19,0
2515,23,3.464,0
2516,,,0
2517,19,3.368,3
2518,20,2.9,0
2519,,3.48,0
2520,21,2.78,0
2521,27,2.99,0
2522,22,,2
2523,22,3.33,1
2524,,,0
2525,22,2.95,0
2526,24,3.53,0
2527,24,2.735,0
2528,26,3.516,0
2529,20,3.075,0
2530,23,2.95,1
2531,22,3.98,0
2532,21,3.566,2
2533,21,3.016,0
2534,21,3.016,0
2535,22,3.979,0
2536,32,3.166,3
2537,24,3.019,0
2538,22,3.32,0
2539,22,2.967,1
2540,24,3.258,2
2541,20,2.91,0
2542,21,3.59,0
2543,30,4.193,0
2544,26,3.795,2
2545,22,3.672,0
2546,26,2.765,1
2547,24,2.812,0
2548,27,2.504,0
2549,23,2.848,0
2550,27,4,0
2551,18,3.03,0
2552,22,2.933,0
2553,23,2.874,0
2554,23,2.874,0
2555,29,3.089,0
2556,21,3.458,1
2557,19,3.12,0
2558,19,2.571,0
2559,20,3.463,0
2560,27,3.96,0
2561,28,4.27,0
2562,19,3.327,1
2563,22,3.782,0
2564,25,4.289,1
2565,23,3.692,0
2566,24,2.991,2
2567,18,3.46,3
2568,27,3.946,0
2569,20,3.272,0
2570,34,4.293,0
2571,18,3.02,3
2572,32,4.152,0
2573,23,3.64,3
2574,,,0
2575,,,0
2576,20,3.15,0
2577,20,3.15,0
2578,35,3.942,0
2579,26,3.608,0
2580,22,3.28,0
2581,20,3.133,1
2582,25,2.763,3
2583,,,0
2584,,,0
2585,,,0
2586,,,0
2587,,,0
2588,,,0
2589,,,0
2590,,2.344,0
2591,,,0
2592,,,0
2593,,,0
2594,,,1
2595,,,0
2596,19,3.621,0
2597,17,2.718,0
2598,,,0
2599,,,0
2600,,,0
2601,,,0
2602,,,0
2603,,,0
2604,,,0
2605,,,0
2606,,,0
2607,23,3.756,0
2608,,,0
2609,22,3.54,0
2610,,,0
2611,,,0
2612,,,0
2613,,,0
2614,22,3.07,0
2615,,,3
2616,,,0
2617,26,3.679,0
2618,,,0
2619,22,3.23,0
2620,,,0
2621,,,0
2622,,,0
2623,,,0
2624,,,0
2625,27,4.42,0
2626,26,2.997,2
2627,,,0
2628,,,0
2629,,,0
2630,,,0
2631,22,3.6,0
2632,,,0
2633,,,0
2634,,,0
2635,,,0
2636,,,0
2637,,,0
2638,,,0
2639,,,0
2640,,,0
2641,,,0
2642,,,0
2643,,,0
2644,,,0
2645,,,0
2646,,,0
2647,,,0
2648,,,0
2649,,,0
2650,,,0
2651,,2.813,2
2652,,,0
2653,,,0
2654,,,0
2655,,3.598,0
2656,,,0
2657,,,0
2658,,,0
2659,23,3.363,0
2660,,,0
2661,,3.32,0
2662,,,0
2663,33,4,3
2664,,,0
2665,,,0
2666,,,0
2667,,,0
2668,25,2.765,0
2669,19,3.442,0
2670,,,0
2671,,,0
2672,25,3.535,1
2673,25,3.535,1
2674,25,3.491,1
2675,25,3.33,0
2676,,,0
2677,,,0
2678,28,3.512,0
2679,,,0
2680,25,3.772,0
2681,,,0
2682,28,3.1,0
2683,,,0
2684,,,0
2685,,,0
2686,,,0
2687,,,0
2688,,,0
2689,,,0
2690,,,0
2691,,,0
2692,,,0
2693,,,0
2694,,,0
2695,,,0
2696,26,3.022,1
2697,,,0
2698,19,3.218,0
2699,,,0
2700,,,0
2701,,,0
2702,,,0
2703,17,2.477,1
2704,,,0
2705,,,0
2706,,,0
2707,,,0
2708,,,0
2709,,,0
2710,,,0
2711,,,0
2712,,,0
2713,,,0
2714,,,0
2715,,,0
2716,,,0
2717,,,0
2718,,,0
2719,,,0
2720,,,0
2721,,,0
2722,,3.32,0
2723,,,0
2724,,,0
2725,,,0
2726,,,0
2727,,,0
2728,,,0
2729,,,0
2730,,,0
2731,,,0
2732,,,0
2733,,,0
2734,,,0
2735,,,0
2736,,,0
2737,,,0
2738,,,0
2739,,,0
2740,,,0
2741,,,0
2742,,,0
2743,,,0
2744,,,0
2745,,,0
2746,,,0
2747,,,0
2748,,,0
2749,,,0
2750,,,0
2751,,,0
2752,,,0
2753,,,0
2754,,,0
2755,,,0
2756,,,0
2757,,,0
2758,,,0
2759,,,0
2760,,,0
2761,,,0
2762,,,0
2763,,,0
2764,,,0
2765,,,0
2766,,,0
2767,,,0
2768,,,0
2769,,,0
2770,,,0
2771,,,0
2772,,,0
2773,,,0
2774,,,0
2775,25,2.591,2
2776,,,0
2777,,,0
2778,,,0
2779,,,0
2780,,,0
2781,,,0
2782,,,0
2783,,,0
2784,,,0
2785,19,2.874,1
2786,,,0
2787,,,0
2788,,,0
2789,,,0
2790,,,0
2791,,,0
2792,,,0
2793,15,2.553,0
2794,,,0
2795,,,0
2796,,,0
2797,,,0
2798,,,0
2799,,,0
2800,,,0
2801,,,0
2802,,,0
2803,,,0
2804,,,0
2805,,,0
2806,,,0
2807,,,0
2808,,,0
2809,26,4.051,3
2810,,,0
2811,,,0
2812,,,0
2813,,,0
2814,,,0
2815,,,0
2816,,,0
2817,,,0
2818,22,3.36,0
2819,24,3.139,0
2820,,,0
2821,25,3.946,0
2822,25,3.946,0
2823,27,4.41,3
2824,25,2.992,0
2825,25,2.622,0
2826,21,3.453,0
2827,22,3.08,0
2828,22,3.08,0
2829,19,3.208,3
2830,,,0
2831,32,3.817,2
2832,,,0
2833,,,0
2834,27,3.439,0
2835,,,0
2836,26,3.131,0
2837,,,0
2838,,,0
2839,,,0
2840,,,0
2841,,,0
2842,23,4.101,0
2843,,,0
2844,,,0
2845,,,0
2846,,,0
2847,,,0
2848,,,0
2849,28,3.533,0
2850,,,0
2851,,,0
2852,,,0
2853,32,4.048,0
2854,32,3.236,0
2855,,,0
2856,29,,0
2857,26,3.247,0
2858,,,0
2859,25,3.844,2
2860,25,3.852,0
2861,22,3.377,0
2862,24,3.485,0
2863,27,3.726,0
2864,30,3.946,0
2865,,,0
2866,22,3.241,3
2867,22,3.241,3
2868,,,0
2869,26,3.946,0
2870,25,3.442,1
2871,,,0
2872,24,3.234,0
2873,25,3.414,0
2874,27,3.71,0
2875,,,0
2876,24,3.272,0
2877,,,0
2878,31,3.686,3
2879,28,3.413,0
2880,,,0
2881,,3.588,0
2882,25,3,0
2883,33,4,0
2884,32,3.761,2
2885,,,0
2886,24,3.489,0
2887,,,0
2888,,,0
2889,25,2.96,0
2890,27,3.412,2
2891,27,3.412,2
2892,21,3.206,0
2893,25,2.624,0
2894,22,3.24,0
2895,24,3.535,0
2896,25,3.711,0
2897,17,3.091,0
2898,24,3.457,0
2899,21,2.605,0
2900,33,3.591,2
2901,33,3.591,2
2902,18,3.1,0
2903,28,3.69,3
2904,24,3.923,0
2905,27,3.68,0
2906,27,3.68,0
2907,26,3.226,0
2908,20,3.687,0
2909,27,3.763,0
2910,25,3.32,0
2911,29,3.676,0
2912,27,3.146,0
2913,20,2.918,1
2914,27,3.4,1
2915,24,3.628,1
2916,25,3.52,0
2917,21,2.155,0
2918,19,3.07,0
2919,,2.921,1
2920,22,3.32,0
2921,24,3.6,0
2922,22,2.941,2
2923,20,3.329,3
2924,,,0
2925,24,3.12,0
2926,21,2.591,1
2927,21,2.591,1
2928,28,3.39,1
2929,28,3.39,1
2930,26,3.581,0
2931,20,3.092,3
2932,21,3.112,1
2933,24,3.568,0
2934,24,3.805,0
2935,21,2.767,0
2936,22,3.628,0
2937,16,3.14,0
2938,23,4.01,0
2939,15,2.994,3
2940,20,3.4,1
2941,23,2.485,1
2942,24,3.563,2
2943,20,3.65,0
2944,25,3.247,3
2945,24,3.06,0
2946,24,3.532,1
2947,24,3.576,0
2948,28,3.42,0
2949,26,3.806,0
2950,27,4.6,0
2951,,,0
2952,28,4.115,0
2953,28,4.115,0
2954,27,3.813,1
2955,21,3.28,1
2956,26,3.917,0
2957,23,3.3,2
2958,,,0
2959,29,4.356,0
2960,24,3.836,0
2961,22,3.45,2
2962,22,3.45,2
2963,20,3.44,0
2964,,,0
2965,26,4.151,1
2966,27,3.778,3
2967,23,3.283,0
2968,25,3.848,0
2969,32,3.922,0
2970,32,3.922,0
2971,,3,0
2972,27,2.648,0
2973,26,4.024,0
2974,,,0
2975,25,3.46,0
2976,24,3.4,1
2977,25,3.582,0
2978,23,2.757,0
2979,28,3.84,0
2980,30,4.354,0
2981,24,3.787,0
2982,22,2.956,0
2983,,,0
2984,,,0
2985,32,4.195,0
2986,23,3.73,0
2987,31,3.47,0
2988,,,0
2989,27,3.297,1
2990,28,3.05,1
2991,28,3.05,1
2992,,,0
2993,27,3.618,0
2994,19,2.56,0
2995,19,2.56,0
2996,24,3.365,0
2997,23,3.157,0
2998,19,2.197,1
2999,23,2.421,3
3000,,,0
3001,24,4,0
3002,,,0
3003,,,0
3004,22,3.345,0
3005,24,3.471,0
3006,22,3.77,0
3007,28,3.63,0
3008,,,0
3009,,,0
3010,,,0
3011,24,2.636,0
3012,,,0
3013,,,0
3014,,,0
3015,,,0
3016,24,3.633,3
3017,,,0
3018,,,0
3019,,,0
3020,,,0
3021,,,0
3022,,,0
3023,,,0
3024,,,0
3025,,,0
3026,,,0
3027,,,0
3028,,,0
3029,,,0
3030,,,0
3031,,,0
3032,,,0
3033,,,0
3034,,,0
3035,,,0
3036,,,0
3037,,,0
3038,,,0
3039,,,0
3040,,,0
3041,,,0
3042,,,0
3043,,,0
3044,,,0
3045,,,0
3046,,,0
3047,,,0
3048,,,0
3049,,,0
3050,,,0
3051,,,0
3052,29,2.897,3
3053,,,0
3054,,,0
3055,,,0
3056,,,0
3057,,,0
3058,,,0
3059,,,0
3060,,,0
3061,,,0
3062,,,0
3063,,,0
3064,,,0
3065,,,0
3066,,,0
3067,,,0
3068,,,0
3069,,,0
3070,,,0
3071,,,0
3072,,,0
3073,,,0
3074,,,0
3075,,,0
3076,,,0
3077,,,0
3078,,,0
3079,,,0
3080,,,0
3081,,,0
3082,,,0
3083,,,0
3084,,,0
3085,,,0
3086,,,0
3087,,,0
3088,,,0
3089,,,0
3090,,,0
3091,,,0
3092,,,0
3093,,,0
3094,,,0
3095,,,0
3096,,,0
3097,,,0
3098,,,0
3099,,,0
3100,,,0
3101,,,0
3102,,,0
3103,,,0
3104,,,0
3105,,,0
3106,,,0
3107,,,0
3108,19,2.338,0
3109,,,0
3110,,,0
3111,,,0
3112,,,0
3113,,,0
3114,,,0
3115,,,0
3116,18,,0
3117,,,0
3118,,,0
3119,,,0
3120,,,0
3121,,,0
3122,,,0
3123,,,0
3124,,,0
3125,,,0
3126,,,0
3127,,,0
3128,,,0
3129,23,3,0
3130,,,0
3131,,,0
3132,,,0
3133,,,0
3134,,,0
3135,,,0
3136,,,0
3137,,,0
3138,,,0
3139,,,0
3140,,,0
3141,,,0
3142,,,0
3143,,,0
3144,,,0
3145,,,0
3146,,,0
3147,,,0
3148,,,0
3149,,,0
3150,,,0
3151,,,0
3152,22,3.216,0
3153,22,3.634,3
3154,22,4.14,0
3155,27,3.451,0
3156,,,0
3157,,,0
3158,28,3.617,3
3159,,,0
3160,22,3.208,1
3161,,,0
3162,22,3.45,2
3163,,,0
3164,29,3.604,0
3165,,,0
3166,,,0
3167,30,4.093,0
3168,30,4.093,0
3169,,,0
3170,,,0
3171,,,0
3172,27,3.105,0
3173,24,3.551,0
3174,,,0
3175,,2.53,3
3176,30,3.95,3
3177,,,0
3178,,,0
3179,,,0
3180,,,0
3181,20,3.381,0
3182,,,0
3183,26,2.848,0
3184,24,3.28,0
3185,24,3.28,0
3186,20,2,1
3187,23,4.02,0
3188,26,3.6,3
3189,,,0
3190,,,0
3191,22,3.628,1
3192,20,2.749,0
3193,29,4.138,0
3194,,2.386,0
3195,25,3.1,0
3196,,4.011,1
3197,27,3.6,0
3198,25,3.734,3
3199,21,3.065,0
3200,,,2
3201,23,4.038,0
3202,24,3.285,0
3203,23,3.606,0
3204,26,3.733,0
3205,19,3.399,0
3206,23,2.872,0
3207,20,2.9,0
3208,19,3.553,0
3209,25,3.317,1
3210,28,4.218,0
3211,23,3.211,2
3212,,,0
3213,,,0
3214,23,3.452,0
3215,24,3.836,1
3216,20,3.202,1
3217,21,3.175,0
3218,,,0
3219,28,3.441,0
3220,28,3.639,0
3221,22,3.68,1
3222,25,3.606,0
3223,,,0
3224,28,3.467,0
3225,29,3.76,1
3226,20,3.3,0
3227,20,3.3,0
3228,,,0
3229,20,3.24,3
3230,21,3.341,1
3231,,,0
3232,22,2.62,0
3233,26,3.712,0
3234,22,3.244,0
3235,20,3.507,0
3236,19,3.163,0
3237,22,3.314,0
3238,27,4,3
3239,21,2.472,1
3240,32,3.397,2
3241,23,3.542,2
3242,26,3.61,0
3243,26,3.265,1
3244,,,0
3245,25,3.095,0
3246,30,3.302,0
3247,33,4.13,0
3248,33,4.13,0
3249,,,0
3250,15,2.3,3
3251,,,0
3252,19,3.057,0
3253,23,3.229,2
3254,33,3.36,0
3255,25,3.189,0
3256,,,0
3257,,,0
3258,19,3.444,3
3259,30,2.559,0
3260,27,3.975,1
3261,19,3.335,0
3262,24,3.195,1
3263,21,3.908,3
3264,21,3.908,3
3265,26,3.4,0
3266,23,2.818,1
3267,23,3.169,2
3268,23,3.169,2
3269,22,3.286,0
3270,18,3.695,0
3271,19,2.838,0
3272,19,2.838,0
3273,20,3.28,2
3274,,,0
3275,25,3.44,0
3276,24,4.51,0
3277,22,3.38,2
3278,22,3.113,0
3279,22,3.2,3
3280,23,3.311,3
3281,,,0
3282,,,0
3283,,,0
3284,,,0
3285,,,0
3286,,,3
3287,,,0
3288,,,0
3289,,2.792,2
3290,,,0
3291,,,0
3292,,,0
3293,,,0
3294,,,0
3295,,,0
3296,,,0
3297,,,0
3298,15,2.122,0
3299,,,0
3300,,,0
3301,,,0
3302,,,0
3303,,,0
3304,,,0
3305,,,0
3306,,,0
3307,,,0
3308,,,0
3309,16,2.536,0
3310,18,1.887,1
3311,,,0
3312,,,0
3313,,,0
3314,,,0
3315,,,0
3316,,,0
3317,25,3.44,0
3318,26,3.792,2
3319,,,0
3320,,,0
3321,,,0
3322,,,0
3323,,,0
3324,,,0
3325,,,0
3326,,,0
3327,19,3.369,3
3328,,,0
3329,,,0
3330,,,0
3331,,,0
3332,,,0
3333,,,0
3334,,,0
3335,,,0
3336,,,0
3337,,,0
3338,,,0
3339,,,0
3340,,,0
3341,,,0
3342,,,0
3343,,,0
3344,,,0
3345,,,0
3346,,,0
3347,,,0
3348,,,0
3349,,,0
3350,,,0
3351,,,0
3352,,,0
3353,,,0
3354,,,0
3355,,,0
3356,,,0
3357,22,2.911,3
3358,,,0
3359,,,0
3360,,,0
3361,,,0
3362,,,0
3363,,,0
3364,,,0
3365,,,0
3366,,,0
3367,,,0
3368,,,0
3369,,,0
3370,,,0
3371,,,0
3372,,,0
3373,,,0
3374,,,0
3375,,,0
3376,,,0
3377,,,0
3378,,,0
3379,,,0
3380,,,0
3381,,,0
3382,,,0
3383,,,0
3384,,,0
3385,,,0
3386,,,0
3387,,,0
3388,19,2.436,0
3389,,,0
3390,,,0
3391,,,0
3392,,,0
3393,,,0
3394,,3.553,3
3395,,,0
3396,,,0
3397,,,0
3398,,,0
3399,,,0
3400,17,2.462,2
3401,17,2.94,1
3402,21,3.017,3
3403,,,0
3404,,,0
3405,,,0
3406,,,0
3407,,,0
3408,21,3.678,3
3409,,,0
3410,,,0
3411,,,0
3412,19,2.355,2
3413,,,0
3414,,,0
3415,,,0
3416,21,2.448,0
3417,21,3.394,0
3418,19,3.285,0
3419,20,3.42,0
3420,32,4.087,0
3421,21,3.61,0
3422,23,3.638,0
3423,30,4,1
3424,25,3.022,0
3425,,,3
3426,29,3.917,1
3427,29,3.917,1
3428,,,0
3429,21,2.8,0
3430,,,0
